TIMESTAMP;TAMB;TGND;ALPHA;BETA;EB;ED
1550581200;9.5;5.1;206.4;22.5;173.3;19.6
1550584800;9.4;5.1;221.1;17.4;177.2;19.2
1550588400;9.5;5.1;234.6;10.7;193.7;20.2
1550592000;9.2;5.1;247.0;2.7;26.3;3.9
1550595600;8.8;5.1;258.9;-6.0;0.0;0.0
1550599200;8.1;5.1;270.7;-15.0;0.0;0.0
1550602800;8.4;5.1;283.0;-24.1;0.0;0.0
1550606400;6.2;5.1;296.6;-32.6;0.0;0.0
1550610000;5.5;5.1;312.4;-40.1;0.0;0.0
1550613600;5.3;5.1;331.0;-45.8;0.0;0.0
1550617200;5.2;5.1;352.3;-48.7;0.0;0.0
1550620800;5.3;5.1;14.5;-48.1;0.0;0.0
1550624400;4.9;5.1;35.1;-44.2;0.0;0.0
1550628000;5.1;5.1;52.7;-37.9;0.0;0.0
1550631600;4.5;5.1;67.7;-30.0;0.0;0.0
1550635200;5.4;5.1;80.8;-21.2;0.0;0.0
1550638800;5.9;5.1;92.9;-12.1;0.0;0.0
1550642400;5.6;5.1;104.6;-3.1;0.0;0.0
1550646000;6.0;5.1;116.6;5.5;58.9;6.7
1550649600;6.4;5.1;129.3;13.1;259.0;27.2
1550653200;6.9;5.1;143.2;19.4;620.7;68.3
1550656800;7.6;5.1;158.3;23.9;178.4;20.4
1550660400;8.4;5.1;174.3;26.1;399.3;46.4
1550664000;9.2;5.1;190.7;25.7;184.1;21.3
1550667600;9.6;5.1;206.5;22.8;416.5;47.2
1550671200;9.6;5.1;221.3;17.7;179.1;19.4
1550674800;10.0;5.2;234.8;11.0;112.0;11.7
1550678400;9.6;5.2;247.3;3.0;29.6;4.2
1550682000;8.7;5.2;259.1;-5.7;0.0;0.0
1550685600;8.6;5.2;270.9;-14.8;0.0;0.0
1550689200;8.3;5.2;283.3;-23.8;0.0;0.0
1550692800;7.5;5.2;296.9;-32.3;0.0;0.0
1550696400;6.7;5.2;312.6;-39.8;0.0;0.0
1550700000;5.7;5.2;331.2;-45.4;0.0;0.0
1550703600;5.1;5.2;352.4;-48.3;0.0;0.0
1550707200;6.0;5.2;14.4;-47.7;0.0;0.0
1550710800;6.1;5.2;34.9;-43.9;0.0;0.0
1550714400;6.8;5.2;52.5;-37.6;0.0;0.0
1550718000;6.9;5.2;67.5;-29.7;0.0;0.0
1550721600;6.8;5.2;80.6;-20.9;0.0;0.0
1550725200;6.4;5.2;92.7;-11.8;0.0;0.0
1550728800;6.2;5.2;104.4;-2.8;0.0;0.0
1550732400;6.7;5.2;116.4;5.8;62.5;7.0
1550736000;7.1;5.2;129.2;13.4;129.6;13.6
1550739600;7.1;5.3;143.1;19.8;162.9;18.0
1550743200;7.9;5.3;158.2;24.3;179.6;20.6
1550746800;9.4;5.3;174.3;26.5;565.4;65.9
1550750400;10.4;5.3;190.8;26.1;716.3;83.2
1550754000;10.4;5.3;206.7;23.1;334.6;38.0
1550757600;10.5;5.3;221.4;18.1;155.1;16.9
1550761200;9.3;5.3;235.0;11.3;114.3;11.9
1550764800;9.8;5.3;247.5;3.3;33.0;4.5
1550768400;9.4;5.3;259.4;-5.4;0.0;0.0
1550772000;9.5;5.3;271.2;-14.5;0.0;0.0
1550775600;8.6;5.3;283.5;-23.5;0.0;0.0
1550779200;8.5;5.3;297.1;-32.1;0.0;0.0
1550782800;8.5;5.3;312.8;-39.5;0.0;0.0
1550786400;8.6;5.3;331.3;-45.1;0.0;0.0
1550790000;8.6;5.4;352.4;-47.9;0.0;0.0
1550793600;8.6;5.4;14.4;-47.4;0.0;0.0
1550797200;8.3;5.4;34.8;-43.6;0.0;0.0
1550800800;8.0;5.4;52.3;-37.3;0.0;0.0
1550804400;7.7;5.4;67.3;-29.4;0.0;0.0
1550808000;6.7;5.4;80.4;-20.6;0.0;0.0
1550811600;5.0;5.4;92.4;-11.5;0.0;0.0
1550815200;3.3;5.4;104.2;-2.5;0.0;0.0
1550818800;3.1;5.4;116.2;6.1;65.6;7.3
1550822400;2.4;5.4;129.0;13.8;131.2;13.9
1550826000;1.7;5.4;142.9;20.1;584.0;65.0
1550829600;2.8;5.5;158.1;24.6;721.0;83.3
1550833200;3.3;5.5;174.3;26.8;747.5;87.9
1550836800;3.5;5.5;190.8;26.4;742.8;87.1
1550840400;4.0;5.5;206.8;23.5;705.6;80.8
1550844000;4.1;5.5;221.6;18.4;624.0;68.5
1550847600;3.9;5.5;235.2;11.6;463.6;48.8
1550851200;3.4;5.5;247.7;3.6;143.9;19.1
1550854800;2.5;5.5;259.6;-5.2;0.0;0.0
1550858400;1.7;5.5;271.4;-14.2;0.0;0.0
1550862000;0.9;5.5;283.8;-23.2;0.0;0.0
1550865600;-0.1;5.6;297.4;-31.8;0.0;0.0
1550869200;-0.4;5.6;313.1;-39.2;0.0;0.0
1550872800;-0.9;5.6;331.5;-44.8;0.0;0.0
1550876400;-1.4;5.6;352.5;-47.6;0.0;0.0
1550880000;-1.2;5.6;14.3;-47.0;0.0;0.0
1550883600;-1.4;5.6;34.6;-43.2;0.0;0.0
1550887200;-1.7;5.6;52.1;-36.9;0.0;0.0
1550890800;-2.0;5.6;67.0;-29.1;0.0;0.0
1550894400;-2.3;5.6;80.1;-20.3;0.0;0.0
1550898000;-2.0;5.6;92.2;-11.2;0.0;0.0
1550901600;-2.9;5.7;104.0;-2.2;0.0;0.0
1550905200;-2.4;5.7;116.0;6.4;68.5;7.6
1550908800;-1.7;5.7;128.9;14.1;530.5;56.8
1550912400;-0.3;5.7;142.8;20.5;658.5;74.0
1550916000;1.4;5.7;158.1;25.0;723.3;84.3
1550919600;2.9;5.7;174.3;27.2;749.3;88.9
1550923200;4.2;5.7;190.9;26.8;744.7;88.1
1550926800;4.3;5.7;206.9;23.8;707.1;81.8
1550930400;4.6;5.7;221.8;18.7;508.9;56.5
1550934000;4.9;5.7;235.4;11.9;470.0;50.0
1550937600;4.5;5.7;247.9;3.9;155.7;20.4
1550941200;3.5;5.7;259.9;-4.9;0.0;0.0
1550944800;2.4;5.7;271.7;-14.0;0.0;0.0
1550948400;2.4;5.7;284.0;-23.0;0.0;0.0
1550952000;1.7;5.7;297.6;-31.5;0.0;0.0
1550955600;0.3;5.7;313.3;-38.9;0.0;0.0
1550959200;1.5;5.6;331.7;-44.4;0.0;0.0
1550962800;-1.7;5.6;352.6;-47.2;0.0;0.0
1550966400;-2.0;5.6;14.3;-46.7;0.0;0.0
1550970000;-0.5;5.6;34.5;-42.9;0.0;0.0
1550973600;0.0;5.6;51.9;-36.6;0.0;0.0
1550977200;-2.1;5.6;66.8;-28.7;0.0;0.0
1550980800;-2.1;5.6;79.9;-20.0;0.0;0.0
1550984400;-1.8;5.6;92.0;-10.9;0.0;0.0
1550988000;-1.7;5.6;103.8;-1.9;0.0;0.0
1550991600;-1.3;5.6;115.9;6.7;71.4;8.0
1550995200;1.1;5.6;128.7;14.4;134.1;14.5
1550998800;2.3;5.6;142.7;20.8;314.9;35.7
1551002400;4.8;5.6;158.0;25.4;725.5;85.4
1551006000;7.8;5.6;174.3;27.6;751.1;89.9
1551009600;9.2;5.6;191.0;27.1;746.5;89.1
1551013200;11.2;5.6;207.1;24.2;710.2;82.9
1551016800;11.8;5.6;222.0;19.0;630.8;70.7
1551020400;11.9;5.5;235.6;12.2;476.1;51.1
1551024000;10.9;5.5;248.2;4.1;167.7;21.6
1551027600;8.8;5.5;260.1;-4.6;0.0;0.0
1551031200;7.5;5.5;271.9;-13.7;0.0;0.0
1551034800;4.4;5.5;284.3;-22.7;0.0;0.0
1551038400;4.3;5.5;297.9;-31.2;0.0;0.0
1551042000;5.1;5.5;313.6;-38.6;0.0;0.0
1551045600;2.0;5.5;331.9;-44.1;0.0;0.0
1551049200;2.0;5.4;352.7;-46.9;0.0;0.0
1551052800;0.4;5.4;14.3;-46.3;0.0;0.0
1551056400;-0.2;5.4;34.3;-42.5;0.0;0.0
1551060000;-0.8;5.4;51.7;-36.3;0.0;0.0
1551063600;-0.8;5.4;66.6;-28.4;0.0;0.0
1551067200;-0.3;5.4;79.7;-19.7;0.0;0.0
1551070800;-0.3;5.4;91.8;-10.6;0.0;0.0
1551074400;-0.7;5.4;103.6;-1.5;0.0;0.0
1551078000;0.5;5.4;115.7;7.0;86.6;9.7
1551081600;2.6;5.4;128.5;14.8;541.9;59.2
1551085200;5.3;5.4;142.6;21.2;665.0;76.2
1551088800;7.9;5.4;157.9;25.7;727.6;86.4
1551092400;10.3;5.4;174.4;27.9;752.9;90.9
1551096000;11.6;5.4;191.1;27.5;748.2;90.1
1551099600;13.3;5.4;207.2;24.5;712.3;83.9
1551103200;13.5;5.4;222.2;19.3;634.1;71.7
1551106800;13.3;5.4;235.8;12.5;482.1;52.2
1551110400;13.0;5.4;248.4;4.4;179.4;22.9
1551114000;11.0;5.4;260.3;-4.3;0.0;0.0
1551117600;9.7;5.4;272.2;-13.4;0.0;0.0
1551121200;7.5;5.4;284.6;-22.4;0.0;0.0
1551124800;7.4;5.4;298.2;-30.9;0.0;0.0
1551128400;5.1;5.4;313.8;-38.3;0.0;0.0
1551132000;4.5;5.4;332.1;-43.7;0.0;0.0
1551135600;5.0;5.4;352.8;-46.5;0.0;0.0
1551139200;2.6;5.4;14.2;-45.9;0.0;0.0
1551142800;3.4;5.4;34.2;-42.1;0.0;0.0
1551146400;0.1;5.4;51.5;-35.9;0.0;0.0
1551150000;0.6;5.4;66.4;-28.1;0.0;0.0
1551153600;0.7;5.4;79.5;-19.4;0.0;0.0
1551157200;0.6;5.4;91.6;-10.3;0.0;0.0
1551160800;2.4;5.4;103.4;-1.2;0.0;0.0
1551164400;2.1;5.4;115.5;7.4;77.0;8.7
1551168000;3.7;5.4;128.4;15.1;393.0;43.4
1551171600;5.5;5.4;142.5;21.5;506.7;58.6
1551175200;7.1;5.4;157.9;26.1;508.0;60.9
1551178800;8.7;5.4;174.4;28.3;279.2;34.0
1551182400;9.7;5.4;191.2;27.9;331.5;40.3
1551186000;10.6;5.4;207.4;24.9;363.0;43.2
1551189600;10.9;5.4;222.4;19.7;159.3;18.2
1551193200;11.4;5.4;236.1;12.8;142.3;15.6
1551196800;11.0;5.4;248.6;4.7;47.7;6.0
1551200400;10.3;5.4;260.6;-4.1;0.0;0.0
1551204000;8.5;5.4;272.5;-13.1;0.0;0.0
1551207600;7.3;5.4;284.8;-22.1;0.0;0.0
1551211200;5.9;5.4;298.4;-30.6;0.0;0.0
1551214800;4.1;5.4;314.1;-37.9;0.0;0.0
1551218400;3.5;5.4;332.3;-43.4;0.0;0.0
1551222000;0.8;5.4;352.9;-46.1;0.0;0.0
1551225600;0.5;5.4;14.2;-45.5;0.0;0.0
1551229200;1.5;5.4;34.1;-41.8;0.0;0.0
1551232800;0.7;5.4;51.4;-35.6;0.0;0.0
1551236400;-2.1;5.4;66.2;-27.8;0.0;0.0
1551240000;-0.2;5.4;79.3;-19.1;0.0;0.0
1551243600;-0.5;5.4;91.4;-10.0;0.0;0.0
1551247200;-0.1;5.4;103.2;-0.9;0.0;0.0
1551250800;0.7;5.4;115.3;7.7;151.8;17.1
1551254400;3.5;5.4;128.2;15.5;552.7;61.6
1551258000;7.0;5.4;142.4;21.9;671.2;78.4
1551261600;10.1;5.5;157.8;26.5;731.9;88.5
1551265200;12.5;5.5;174.4;28.7;756.3;93.0
1551268800;14.4;5.5;191.3;28.2;751.6;92.1
1551272400;14.9;5.5;207.5;25.2;716.5;85.9
1551276000;15.8;5.5;222.6;20.0;640.3;73.8
1551279600;15.7;5.5;236.3;13.1;493.6;54.5
1551283200;14.6;5.5;248.9;5.0;202.2;25.4
1551286800;11.7;5.5;260.9;-3.8;0.0;0.0
1551290400;10.9;5.5;272.7;-12.9;0.0;0.0
1551294000;10.3;5.5;285.1;-21.9;0.0;0.0
1551297600;8.9;5.5;298.7;-30.3;0.0;0.0
1551301200;7.3;5.5;314.3;-37.6;0.0;0.0
1551304800;8.1;5.5;332.5;-43.0;0.0;0.0
1551308400;6.7;5.5;353.0;-45.7;0.0;0.0
1551312000;7.3;5.5;14.2;-45.2;0.0;0.0
1551315600;5.5;5.5;33.9;-41.4;0.0;0.0
1551319200;4.7;5.5;51.2;-35.2;0.0;0.0
1551322800;4.0;5.5;66.0;-27.4;0.0;0.0
1551326400;5.1;5.5;79.1;-18.7;0.0;0.0
1551330000;3.6;5.5;91.2;-9.6;0.0;0.0
1551333600;4.3;5.5;103.0;-0.6;0.0;0.0
1551337200;5.7;5.5;115.1;8.0;205.6;23.3
1551340800;7.5;5.5;128.1;15.8;557.9;62.8
1551344400;8.4;5.5;142.2;22.3;674.2;79.5
1551348000;10.1;5.5;157.8;26.8;733.9;89.6
1551351600;11.3;5.5;174.4;29.0;758.0;94.0
1551355200;11.0;5.6;191.4;28.6;753.3;93.2
1551358800;12.3;5.6;207.7;25.6;718.5;87.0
1551362400;11.8;5.6;222.8;20.3;636.7;74.1
1551366000;10.9;5.6;236.5;13.4;253.6;28.3
1551369600;9.8;5.6;249.1;5.3;53.3;6.7
1551373200;8.0;5.6;261.1;-3.5;0.0;0.0
1551376800;6.5;5.6;273.0;-12.6;0.0;0.0
1551380400;5.5;5.6;285.4;-21.6;0.0;0.0
1551384000;4.7;5.6;299.0;-30.0;0.0;0.0
1551387600;4.3;5.6;314.6;-37.3;0.0;0.0
1551391200;4.8;5.6;332.7;-42.7;0.0;0.0
1551394800;4.8;5.6;353.1;-45.4;0.0;0.0
1551398400;4.4;5.6;14.1;-44.8;0.0;0.0
1551402000;4.0;5.6;33.8;-41.1;0.0;0.0
1551405600;3.8;5.6;51.0;-34.9;0.0;0.0
1551409200;3.0;5.6;65.8;-27.1;0.0;0.0
1551412800;4.0;5.6;78.9;-18.4;0.0;0.0
1551416400;4.2;5.6;91.0;-9.3;0.0;0.0
1551420000;4.5;5.6;102.8;-0.3;0.0;0.0
1551423600;4.8;5.7;115.0;8.4;85.1;9.7
1551427200;4.9;5.7;127.9;16.2;140.8;16.0
1551430800;5.0;5.7;142.1;22.6;169.3;20.2
1551434400;4.8;5.7;157.7;27.2;184.0;22.7
1551438000;5.0;5.7;174.4;29.4;189.9;23.8
1551441600;4.7;5.7;191.5;29.0;188.7;23.5
1551445200;4.8;5.7;207.9;25.9;180.1;22.0
1551448800;4.8;5.7;223.0;20.6;161.6;19.0
1551452400;5.7;5.7;236.8;13.7;126.1;14.2
1551456000;5.4;5.7;249.4;5.6;56.0;7.0
1551459600;5.0;5.7;261.4;-3.2;0.0;0.0
1551463200;4.3;5.7;273.3;-12.3;0.0;0.0
1551466800;3.6;5.7;285.7;-21.3;0.0;0.0
1551470400;3.4;5.7;299.3;-29.7;0.0;0.0
1551474000;3.1;5.8;314.8;-37.0;0.0;0.0
1551477600;2.9;5.8;332.9;-42.3;0.0;0.0
1551481200;2.8;5.8;353.2;-45.0;0.0;0.0
1551484800;2.5;5.8;14.1;-44.4;0.0;0.0
1551488400;2.5;5.8;33.7;-40.7;0.0;0.0
1551492000;2.4;5.8;50.8;-34.5;0.0;0.0
1551495600;2.6;5.8;65.6;-26.8;0.0;0.0
1551499200;2.8;5.8;78.7;-18.1;0.0;0.0
1551502800;2.7;5.8;90.8;-9.0;0.0;0.0
1551506400;2.6;5.8;102.6;0.1;2.6;1.5
1551510000;2.9;5.8;114.8;8.7;87.6;10.0
1551513600;3.5;5.8;127.8;16.5;142.0;16.3
1551517200;4.2;5.8;142.0;23.0;170.0;20.4
1551520800;4.6;5.8;157.7;27.6;184.5;22.9
1551524400;4.8;5.8;174.5;29.8;190.3;24.0
1551528000;5.0;5.8;191.6;29.3;189.1;23.8
1551531600;5.7;5.8;208.0;26.3;180.6;22.2
1551535200;5.3;5.8;223.2;21.0;189.3;22.5
1551538800;5.3;5.8;237.0;14.0;127.4;14.5
1551542400;5.3;5.8;249.7;5.9;58.7;7.3
1551546000;5.1;5.8;261.7;-3.0;0.0;0.0
1551549600;5.1;5.8;273.5;-12.0;0.0;0.0
1551553200;4.8;5.8;285.9;-21.0;0.0;0.0
1551556800;4.4;5.8;299.5;-29.4;0.0;0.0
1551560400;3.7;5.8;315.1;-36.6;0.0;0.0
1551564000;4.0;5.8;333.1;-42.0;0.0;0.0
1551567600;4.7;5.8;353.3;-44.6;0.0;0.0
1551571200;4.6;5.8;14.1;-44.0;0.0;0.0
1551574800;5.2;5.8;33.6;-40.3;0.0;0.0
1551578400;5.5;5.8;50.7;-34.2;0.0;0.0
1551582000;6.0;5.8;65.4;-26.4;0.0;0.0
1551585600;6.2;5.8;78.5;-17.7;0.0;0.0
1551589200;7.2;5.8;90.6;-8.7;0.0;0.0
1551592800;7.8;5.8;102.5;0.4;3.9;1.8
1551596400;8.4;5.8;114.6;9.1;90.1;10.4
1551600000;9.6;5.8;127.6;16.9;143.3;16.6
1551603600;10.2;5.8;141.9;23.4;170.7;20.7
1551607200;10.9;5.8;157.6;28.0;185.0;23.2
1551610800;10.6;5.8;174.5;30.2;190.7;24.3
1551614400;11.0;5.8;191.7;29.7;189.5;24.0
1551618000;10.8;5.8;208.2;26.6;181.1;22.5
1551621600;10.8;5.8;223.4;21.3;163.0;19.5
1551625200;10.6;5.8;237.2;14.3;128.6;14.8
1551628800;9.6;5.8;249.9;6.1;61.3;7.6
1551632400;9.5;5.8;261.9;-2.7;0.0;0.0
1551636000;9.6;5.8;273.8;-11.8;0.0;0.0
1551639600;9.9;5.8;286.2;-20.7;0.0;0.0
1551643200;10.2;5.8;299.8;-29.1;0.0;0.0
1551646800;10.3;5.8;315.3;-36.3;0.0;0.0
1551650400;10.7;5.8;333.3;-41.6;0.0;0.0
1551654000;10.1;5.8;353.4;-44.2;0.0;0.0
1551657600;10.5;5.8;14.1;-43.6;0.0;0.0
1551661200;10.2;5.8;33.5;-39.9;0.0;0.0
1551664800;10.0;5.8;50.5;-33.8;0.0;0.0
1551668400;9.7;5.8;65.2;-26.1;0.0;0.0
1551672000;9.2;5.8;78.3;-17.4;0.0;0.0
1551675600;9.8;5.8;90.4;-8.3;0.0;0.0
1551679200;10.0;5.8;102.3;0.7;5.6;2.1
1551682800;9.8;5.8;114.4;9.4;92.6;10.7
1551686400;10.7;5.9;127.5;17.2;144.5;16.9
1551690000;11.3;5.9;141.8;23.7;171.4;21.0
1551693600;12.3;5.9;157.6;28.4;185.4;23.4
1551697200;14.6;5.9;174.5;30.6;310.9;39.9
1551700800;8.4;5.9;191.8;30.1;189.9;24.3
1551704400;10.4;5.9;208.4;27.0;488.7;61.3
1551708000;12.6;5.9;223.7;21.6;652.6;78.8
1551711600;13.4;5.9;237.5;14.6;499.6;57.8
1551715200;12.9;5.9;250.2;6.4;121.4;15.1
1551718800;7.0;5.9;262.2;-2.4;0.0;0.0
1551722400;6.7;5.9;274.1;-11.5;0.0;0.0
1551726000;6.7;5.9;286.5;-20.4;0.0;0.0
1551729600;7.0;5.9;300.1;-28.8;0.0;0.0
1551733200;7.4;6.0;315.6;-36.0;0.0;0.0
1551736800;6.5;6.0;333.5;-41.3;0.0;0.0
1551740400;6.3;6.0;353.5;-43.9;0.0;0.0
1551744000;6.3;6.0;14.1;-43.2;0.0;0.0
1551747600;6.7;6.0;33.4;-39.5;0.0;0.0
1551751200;6.4;6.0;50.3;-33.4;0.0;0.0
1551754800;6.3;6.0;65.0;-25.7;0.0;0.0
1551758400;6.5;6.0;78.1;-17.1;0.0;0.0
1551762000;6.5;6.0;90.2;-8.0;0.0;0.0
1551765600;6.1;6.0;102.1;1.1;7.6;2.4
1551769200;6.3;6.1;114.3;9.7;94.9;11.1
1551772800;7.4;6.1;127.3;17.6;392.1;46.4
1551776400;7.5;6.1;141.7;24.1;479.2;59.2
1551780000;6.4;6.1;157.5;28.7;443.5;56.6
1551783600;7.9;6.1;174.5;31.0;760.6;98.4
1551787200;7.9;6.1;191.9;30.5;362.0;46.7
1551790800;8.9;6.1;208.6;27.3;663.4;83.9
1551794400;7.8;6.1;223.9;22.0;578.4;70.5
1551798000;7.9;6.1;237.7;14.9;477.8;55.8
1551801600;6.9;6.1;250.4;6.7;150.6;18.7
1551805200;4.6;6.1;262.5;-2.1;0.0;0.0
1551808800;4.2;6.1;274.4;-11.2;0.0;0.0
1551812400;2.9;6.1;286.8;-20.2;0.0;0.0
1551816000;3.1;6.1;300.4;-28.5;0.0;0.0
1551819600;2.9;6.1;315.9;-35.7;0.0;0.0
1551823200;2.5;6.1;333.7;-40.9;0.0;0.0
1551826800;2.6;6.1;353.6;-43.5;0.0;0.0
1551830400;2.4;6.1;14.1;-42.9;0.0;0.0
1551834000;2.1;6.2;33.3;-39.2;0.0;0.0
1551837600;1.6;6.2;50.2;-33.1;0.0;0.0
1551841200;0.8;6.2;64.8;-25.4;0.0;0.0
1551844800;0.7;6.2;77.9;-16.7;0.0;0.0
1551848400;1.6;6.2;90.0;-7.7;0.0;0.0
1551852000;1.7;6.2;101.9;1.4;10.0;2.7
1551855600;2.6;6.2;114.1;10.1;209.7;24.7
1551859200;4.1;6.2;127.2;18.0;587.3;70.1
1551862800;6.1;6.2;141.6;24.5;691.1;86.2
1551866400;8.1;6.2;157.5;29.1;744.8;95.8
1551870000;9.8;6.2;174.6;31.4;767.2;100.1
1551873600;10.5;6.2;192.0;30.8;757.1;98.5
1551877200;11.2;6.2;208.7;27.7;722.0;92.1
1551880800;11.9;6.2;224.1;22.3;657.0;80.8
1551884400;11.9;6.2;238.0;15.2;132.2;15.6
1551888000;11.3;6.2;250.7;7.0;68.6;8.6
1551891600;10.4;6.2;262.7;-1.9;0.0;0.0
1551895200;10.0;6.2;274.7;-11.0;0.0;0.0
1551898800;9.8;6.2;287.1;-19.9;0.0;0.0
1551902400;9.7;6.2;300.7;-28.2;0.0;0.0
1551906000;9.7;6.1;316.1;-35.3;0.0;0.0
1551909600;9.6;6.1;333.9;-40.6;0.0;0.0
1551913200;9.7;6.1;353.7;-43.1;0.0;0.0
1551916800;9.9;6.1;14.1;-42.5;0.0;0.0
1551920400;9.1;6.1;33.2;-38.8;0.0;0.0
1551924000;8.9;6.1;50.0;-32.7;0.0;0.0
1551927600;8.7;6.1;64.6;-25.0;0.0;0.0
1551931200;8.2;6.1;77.7;-16.4;0.0;0.0
1551934800;8.2;6.1;89.8;-7.3;0.0;0.0
1551938400;8.6;6.1;101.7;1.8;12.6;3.1
1551942000;9.0;6.1;113.9;10.5;99.5;11.8
1551945600;10.4;6.1;127.0;18.3;147.9;17.8
1551949200;11.0;6.1;141.5;24.9;173.4;21.8
1551952800;12.4;6.1;157.4;29.5;186.8;24.2
1551956400;13.8;6.1;174.6;31.7;192.1;25.3
1551960000;15.9;6.1;192.1;31.2;680.6;89.3
1551963600;17.0;6.2;208.9;28.0;651.6;83.8
1551967200;15.3;6.2;224.3;22.6;475.5;59.0
1551970800;14.8;6.2;238.3;15.5;133.3;15.9
1551974400;11.2;6.2;251.0;7.3;115.4;14.4
1551978000;10.4;6.2;263.0;-1.6;0.0;0.0
1551981600;10.2;6.2;275.0;-10.7;0.0;0.0
1551985200;9.5;6.2;287.4;-19.6;0.0;0.0
1551988800;9.2;6.2;301.0;-27.9;0.0;0.0
1551992400;9.1;6.2;316.4;-35.0;0.0;0.0
1551996000;8.5;6.2;334.1;-40.2;0.0;0.0
1551999600;8.9;6.2;353.8;-42.7;0.0;0.0
1552003200;8.9;6.2;14.1;-42.1;0.0;0.0
1552006800;8.4;6.2;33.1;-38.4;0.0;0.0
1552010400;8.1;6.2;49.9;-32.3;0.0;0.0
1552014000;7.8;6.2;64.5;-24.7;0.0;0.0
1552017600;8.3;6.2;77.5;-16.0;0.0;0.0
1552021200;8.9;6.2;89.6;-7.0;0.0;0.0
1552024800;9.0;6.3;101.5;2.1;15.5;3.5
1552028400;8.6;6.3;113.7;10.8;101.7;12.1
1552032000;9.0;6.3;126.9;18.7;149.0;18.1
1552035600;8.9;6.3;141.4;25.3;174.1;22.1
1552039200;7.8;6.3;157.4;29.9;187.2;24.5
1552042800;8.1;6.3;174.7;32.1;192.5;25.5
1552046400;7.6;6.3;192.3;31.6;338.2;44.7
1552050000;7.1;6.3;209.1;28.4;704.7;91.4
1552053600;9.2;6.3;224.6;22.9;664.5;83.2
1552057200;9.7;6.3;238.5;15.8;537.1;64.5
1552060800;8.8;6.4;251.3;7.6;292.1;36.6
1552064400;8.1;6.4;263.3;-1.3;0.0;0.0
1552068000;6.9;6.4;275.2;-10.4;0.0;0.0
1552071600;4.6;6.4;287.7;-19.3;0.0;0.0
1552075200;5.2;6.4;301.2;-27.6;0.0;0.0
1552078800;5.6;6.4;316.7;-34.7;0.0;0.0
1552082400;5.4;6.4;334.3;-39.8;0.0;0.0
1552086000;5.5;6.4;353.9;-42.3;0.0;0.0
1552089600;5.7;6.4;14.1;-41.7;0.0;0.0
1552093200;5.6;6.4;33.0;-38.0;0.0;0.0
1552096800;5.4;6.4;49.7;-32.0;0.0;0.0
1552100400;6.0;6.4;64.3;-24.3;0.0;0.0
1552104000;6.2;6.4;77.3;-15.7;0.0;0.0
1552107600;6.3;6.4;89.4;-6.6;0.0;0.0
1552111200;6.4;6.4;101.3;2.5;18.6;3.9
1552114800;6.0;6.4;113.6;11.2;103.9;12.5
1552118400;6.8;6.4;126.7;19.1;150.1;18.4
1552122000;7.6;6.4;141.3;25.6;203.8;26.1
1552125600;9.6;6.4;157.4;30.3;731.9;96.6
1552129200;9.7;6.4;174.7;32.5;460.0;61.5
1552132800;10.4;6.5;192.4;32.0;515.7;68.8
1552136400;11.2;6.5;209.3;28.7;457.7;59.9
1552140000;11.1;6.5;224.8;23.3;246.8;31.2
1552143600;11.4;6.5;238.8;16.1;291.9;35.4
1552147200;10.1;6.5;251.5;7.9;100.0;12.6
1552150800;6.2;6.5;263.6;-1.0;0.0;0.0
1552154400;5.9;6.5;275.5;-10.1;0.0;0.0
1552158000;6.0;6.5;288.0;-19.0;0.0;0.0
1552161600;6.7;6.5;301.5;-27.3;0.0;0.0
1552165200;6.4;6.5;316.9;-34.4;0.0;0.0
1552168800;5.2;6.4;334.5;-39.5;0.0;0.0
1552172400;4.6;6.5;354.0;-41.9;0.0;0.0
1552176000;4.4;6.5;14.1;-41.3;0.0;0.0
1552179600;4.1;6.5;32.9;-37.6;0.0;0.0
1552183200;3.7;6.5;49.6;-31.6;0.0;0.0
1552186800;3.8;6.5;64.1;-23.9;0.0;0.0
1552190400;3.9;6.5;77.1;-15.3;0.0;0.0
1552194000;4.2;6.5;89.2;-6.3;0.0;0.0
1552197600;4.4;6.5;101.1;2.8;21.9;4.2
1552201200;5.4;6.5;113.4;11.5;313.1;37.9
1552204800;6.0;6.5;126.6;19.4;446.7;55.4
1552208400;6.9;6.5;141.2;26.0;310.0;40.1
1552212000;7.4;6.5;157.3;30.7;219.4;29.2
1552215600;7.8;6.5;174.8;32.9;193.1;26.0
1552219200;7.0;6.5;192.5;32.4;191.9;25.8
1552222800;6.5;6.5;209.5;29.1;183.9;24.3
1552226400;5.4;6.5;225.1;23.6;167.3;21.3
1552230000;5.3;6.5;239.0;16.4;136.4;16.7
1552233600;5.2;6.5;251.8;8.1;77.5;9.8
1552237200;4.6;6.5;263.9;-0.8;0.0;0.0
1552240800;4.1;6.5;275.8;-9.9;0.0;0.0
1552244400;2.3;6.5;288.3;-18.8;0.0;0.0
1552248000;0.8;6.5;301.8;-27.0;0.0;0.0
1552251600;1.0;6.5;317.2;-34.0;0.0;0.0
1552255200;1.5;6.5;334.7;-39.1;0.0;0.0
1552258800;2.3;6.5;354.2;-41.6;0.0;0.0
1552262400;2.5;6.5;14.1;-40.9;0.0;0.0
1552266000;2.3;6.5;32.8;-37.2;0.0;0.0
1552269600;2.4;6.5;49.4;-31.2;0.0;0.0
1552273200;1.9;6.5;63.9;-23.6;0.0;0.0
